allDate,avgTemp,eU,MonMed,classSession,dayType,season
10/7/2010 12:00,68.5,9350,9250,1,wk,Fall
10/8/2010 12:00,69.5,9120,9250,1,wk,Fall
10/9/2010 12:00,71.5,7760,9250,1,wknd,Fall
10/10/2010 12:00,73.5,8170,9250,1,wknd,Fall
10/11/2010 12:00,76,9480,9250,1,wk,Fall
10/12/2010 12:00,76,9720,9250,1,wk,Fall
10/13/2010 12:00,73,9530,9250,1,wk,Fall
10/14/2010 12:00,65.5,9290,9250,1,wk,Fall
10/15/2010 12:00,68,9120,9250,1,wk,Fall
10/16/2010 12:00,67.5,7590,9250,1,wknd,Fall
10/17/2010 12:00,71.5,7940,9250,1,wknd,Fall
10/18/2010 12:00,75,9580,9250,1,wk,Fall
10/19/2010 12:00,74,9710,9250,1,wk,Fall
10/20/2010 12:00,75.5,9940,9250,1,wk,Fall
10/21/2010 12:00,76,9910,9250,1,wk,Fall
10/22/2010 12:00,77,9420,9250,1,wk,Fall
10/23/2010 12:00,78,7940,9250,1,wknd,Fall
10/24/2010 12:00,77,8230,9250,1,wknd,Fall
10/25/2010 12:00,79,9750,9250,1,wk,Fall
10/26/2010 12:00,72,9610,9250,1,wk,Fall
10/27/2010 12:00,72,9700,9250,1,wk,Fall
10/28/2010 12:00,67.5,9250,9250,1,wk,Fall
10/29/2010 12:00,59,8980,9250,1,wk,Fall
10/30/2010 12:00,60,7430,9250,1,wknd,Fall
10/31/2010 12:00,70.5,7810,9250,1,wknd,Fall
11/1/2010 12:00,73.5,9550,9225,1,wk,Fall
11/2/2010 12:00,62,9370,9225,1,wk,Fall
11/3/2010 12:00,56.5,9380,9225,1,wk,Fall
11/4/2010 12:00,60.5,9170,9225,1,wk,Fall
11/5/2010 12:00,55.5,8820,9225,1,wk,Fall
11/6/2010 12:00,54.5,7500,9225,1,wknd,Fall
11/7/2010 12:00,58.5,8040,9225,1,wknd,Fall
11/8/2010 12:00,63.5,9310,9225,1,wk,Fall
11/9/2010 12:00,66,9470,9225,1,wk,Fall
11/10/2010 12:00,69.5,9610,9225,1,wk,Fall
11/11/2010 12:00,72,9550,9225,1,wk,Fall
11/12/2010 12:00,69,9020,9225,1,wk,Fall
11/13/2010 12:00,56,7390,9225,1,wknd,Fall
11/14/2010 12:00,55,7540,9225,1,wknd,Fall
11/15/2010 12:00,58,9290,9225,1,wk,Fall
11/16/2010 12:00,58,9380,9225,1,wk,Fall
11/17/2010 12:00,63,9500,9225,1,wk,Fall
11/18/2010 12:00,54.5,9330,9225,1,wk,Fall
11/19/2010 12:00,53.5,8870,9225,1,wk,Fall
11/20/2010 12:00,64,7560,9225,1,wknd,Fall
11/21/2010 12:00,76,7980,9225,1,wknd,Fall
11/22/2010 12:00,77,9280,9225,1,wk,Fall
11/23/2010 12:00,75.5,9590,9225,1,wk,Fall
11/24/2010 12:00,78.5,8800,9225,1,wk,Fall
11/25/2010 12:00,62,7100,9225,0,wk,Fall
11/26/2010 12:00,47.5,7130,9225,0,wk,Fall
11/27/2010 12:00,48.5,7190,9225,0,wknd,Fall
11/28/2010 12:00,57,7860,9225,0,wknd,Fall
11/29/2010 12:00,71.5,9600,9225,1,wk,Fall
11/30/2010 12:00,50.5,9890,9225,1,wk,Fall
12/1/2010 12:00,49,10270,8070,1,wk,Winter
12/2/2010 12:00,55,10350,8070,1,wk,Winter
12/3/2010 12:00,62,10290,8070,1,wk,Winter
12/4/2010 12:00,66.5,8810,8070,1,wknd,Winter
12/5/2010 12:00,48.5,8690,8070,1,wknd,Winter
12/6/2010 12:00,46,10160,8070,1,wk,Winter
12/7/2010 12:00,46.5,9600,8070,1,wk,Winter
12/8/2010 12:00,49,9510,8070,1,wk,Winter
12/9/2010 12:00,50,9310,8070,1,wk,Winter
12/10/2010 12:00,59.5,9610,8070,1,wk,Winter
12/11/2010 12:00,61,8220,8070,1,wknd,Winter
12/12/2010 12:00,46.5,8070,8070,1,wknd,Winter
12/13/2010 12:00,46,9200,8070,1,wk,Winter
12/14/2010 12:00,55,9310,8070,1,wk,Winter
12/15/2010 12:00,67,9060,8070,0,wk,Winter
12/16/2010 12:00,54.5,8860,8070,0,wk,Winter
12/17/2010 12:00,47,8500,8070,0,wk,Winter
12/18/2010 12:00,46,7450,8070,0,wknd,Winter
12/19/2010 12:00,50.5,7480,8070,0,wknd,Winter
12/20/2010 12:00,65,8280,8070,0,wk,Winter
12/21/2010 12:00,69,8020,8070,0,wk,Winter
12/22/2010 12:00,58.5,8070,8070,0,wk,Winter
12/23/2010 12:00,58.5,7820,8070,0,wk,Winter
12/24/2010 12:00,54,7020,8070,0,wk,Winter
12/25/2010 12:00,40,7110,8070,0,wknd,Winter
12/26/2010 12:00,40,7230,8070,0,wknd,Winter
12/27/2010 12:00,44.5,7370,8070,0,wk,Winter
12/28/2010 12:00,55.5,7460,8070,0,wk,Winter
12/29/2010 12:00,64,7390,8070,0,wk,Winter
12/30/2010 12:00,65.5,7240,8070,0,wk,Winter
12/31/2010 12:00,59,7240,8070,0,wk,Winter
1/1/2011 12:00,48,7010,8550,0,wknd,Winter
1/2/2011 12:00,43,7270,8550,0,wknd,Winter
1/3/2011 12:00,48.5,8250,8550,0,wk,Winter
1/4/2011 12:00,53,8660,8550,0,wk,Winter
1/5/2011 12:00,59,8540,8550,0,wk,Winter
1/6/2011 12:00,53,8550,8550,0,wk,Winter
1/7/2011 12:00,58.5,8340,8550,0,wk,Winter
1/8/2011 12:00,55,7120,8550,0,wknd,Winter
1/9/2011 12:00,45,7450,8550,0,wknd,Winter
1/10/2011 12:00,38.5,8630,8550,0,wk,Winter
1/11/2011 12:00,36.5,8820,8550,0,wk,Winter
1/12/2011 12:00,34,8660,8550,0,wk,Winter
1/13/2011 12:00,36,8610,8550,0,wk,Winter
1/14/2011 12:00,42,8550,8550,0,wk,Winter
1/15/2011 12:00,47.5,7280,8550,0,wknd,Winter
1/16/2011 12:00,49,7490,8550,0,wknd,Winter
1/17/2011 12:00,57,7510,8550,0,wk,Winter
1/18/2011 12:00,56,9150,8550,1,wk,Winter
1/19/2011 12:00,53,8940,8550,1,wk,Winter
1/20/2011 12:00,46,8840,8550,1,wk,Winter
1/21/2011 12:00,38,8950,8550,1,wk,Winter
1/22/2011 12:00,47.5,7460,8550,1,wknd,Winter
1/23/2011 12:00,45.5,7920,8550,1,wknd,Winter
1/24/2011 12:00,49,9470,8550,1,wk,Winter
1/25/2011 12:00,49.5,9450,8550,1,wk,Winter
1/26/2011 12:00,48,9150,8550,1,wk,Winter
1/27/2011 12:00,54,8950,8550,1,wk,Winter
1/28/2011 12:00,57.5,8810,8550,1,wk,Winter
1/29/2011 12:00,61.5,7660,8550,1,wknd,Winter
1/30/2011 12:00,68,8060,8550,1,wknd,Winter
1/31/2011 12:00,64,9540,8550,1,wk,Winter
2/1/2011 12:00,42.5,9510,9190,1,wk,Winter
2/2/2011 12:00,21.5,9430,9190,1,wk,Winter
2/3/2011 12:00,24,9510,9190,1,wk,Winter
2/4/2011 12:00,31,7500,9190,1,wk,Winter
2/5/2011 12:00,45.5,7600,9190,1,wknd,Winter
2/6/2011 12:00,57.5,7780,9190,1,wknd,Winter
2/7/2011 12:00,48,9460,9190,1,wk,Winter
2/8/2011 12:00,49.5,9570,9190,1,wk,Winter
2/9/2011 12:00,35.5,9070,9190,1,wk,Winter
2/10/2011 12:00,32,9180,9190,1,wk,Winter
2/11/2011 12:00,40,8950,9190,1,wk,Winter
2/12/2011 12:00,48,7600,9190,1,wknd,Winter
2/13/2011 12:00,54.5,8030,9190,1,wknd,Winter
2/14/2011 12:00,62,9360,9190,1,wk,Winter
2/15/2011 12:00,69,9470,9190,1,wk,Winter
2/16/2011 12:00,68.5,9690,9190,1,wk,Winter
2/17/2011 12:00,71.5,9440,9190,1,wk,Winter
2/18/2011 12:00,71.5,9190,9190,1,wk,Winter
2/19/2011 12:00,67.5,7740,9190,1,wknd,Winter
2/20/2011 12:00,72.5,7990,9190,1,wknd,Winter
2/21/2011 12:00,71,9780,9190,1,wk,Winter
2/22/2011 12:00,58.5,9970,9190,1,wk,Winter
2/23/2011 12:00,67.5,10110,9190,1,wk,Winter
2/24/2011 12:00,74.5,9970,9190,1,wk,Winter
2/25/2011 12:00,57,9510,9190,1,wk,Winter
2/26/2011 12:00,61,8190,9190,1,wknd,Winter
2/27/2011 12:00,75.5,8220,9190,1,wknd,Winter
2/28/2011 12:00,64.5,9750,9190,1,wk,Winter
3/1/2011 12:00,58,9880,8505,1,wk,Spring
3/2/2011 12:00,60,10100,8505,1,wk,Spring
3/3/2011 12:00,62.5,10050,8505,1,wk,Spring
3/4/2011 12:00,67,9860,8505,1,wk,Spring
3/5/2011 12:00,55,8260,8505,1,wknd,Spring
3/6/2011 12:00,52,8310,8505,1,wknd,Spring
3/7/2011 12:00,62.5,10070,8505,1,wk,Spring
3/8/2011 12:00,75.5,10240,8505,1,wk,Spring
3/9/2011 12:00,60.5,9860,8505,1,wk,Spring
3/10/2011 12:00,58.5,9880,8505,1,wk,Spring
3/11/2011 12:00,60.5,8890,8505,1,wk,Spring
3/12/2011 12:00,69.5,7630,8505,0,wknd,Spring
3/13/2011 12:00,69.5,7080,8505,0,wknd,Spring
3/14/2011 12:00,62.5,8340,8505,0,wk,Spring
3/15/2011 12:00,60,8540,8505,0,wk,Spring
3/16/2011 12:00,70,8430,8505,0,wk,Spring
3/17/2011 12:00,75.5,8470,8505,0,wk,Spring
3/18/2011 12:00,77.5,8370,8505,0,wk,Spring
3/19/2011 12:00,75.5,7380,8505,0,wknd,Spring
3/20/2011 12:00,73,7710,8505,0,wknd,Spring
3/21/2011 12:00,75.5,9550,8505,1,wk,Spring
3/22/2011 12:00,74.5,9860,8505,1,wk,Spring
3/23/2011 12:00,77.5,9900,8505,1,wk,Spring
3/24/2011 12:00,74.5,9700,8505,1,wk,Spring
3/25/2011 12:00,76.5,9280,8505,1,wk,Spring
3/26/2011 12:00,78,7830,8505,1,wknd,Spring
3/27/2011 12:00,62.5,7890,8505,1,wknd,Spring
3/28/2011 12:00,57.5,9600,8505,1,wk,Spring
3/29/2011 12:00,62,9690,8505,1,wk,Spring
3/30/2011 12:00,58,10000,8505,1,wk,Spring
3/31/2011 12:00,62.5,10080,8505,1,wk,Spring
4/1/2011 12:00,76.5,9780,9300,1,wk,Spring
4/2/2011 12:00,72,8220,9300,1,wknd,Spring
4/3/2011 12:00,77.5,8210,9300,1,wknd,Spring
4/4/2011 12:00,63,9570,9300,1,wk,Spring
4/5/2011 12:00,59.5,10030,9300,1,wk,Spring
4/6/2011 12:00,70,10180,9300,1,wk,Spring
4/7/2011 12:00,74.5,10160,9300,1,wk,Spring
4/8/2011 12:00,82.5,10040,9300,1,wk,Spring
4/9/2011 12:00,81.5,8400,9300,1,wknd,Spring
4/10/2011 12:00,82,8650,9300,1,wknd,Spring
4/11/2011 12:00,70.5,9580,9300,1,wk,Spring
4/12/2011 12:00,69.5,9630,9300,1,wk,Spring
4/13/2011 12:00,70,10030,9300,1,wk,Spring
4/14/2011 12:00,79,9890,9300,1,wk,Spring
4/15/2011 12:00,72.5,9210,9300,1,wk,Spring
4/16/2011 12:00,64.5,7490,9300,1,wknd,Spring
4/17/2011 12:00,69,8060,9300,1,wknd,Spring
4/18/2011 12:00,83,9840,9300,1,wk,Spring
4/19/2011 12:00,83,10070,9300,1,wk,Spring
4/20/2011 12:00,82.5,9980,9300,1,wk,Spring
4/21/2011 12:00,83,9770,9300,1,wk,Spring
4/22/2011 12:00,83.5,9120,9300,1,wk,Spring
4/23/2011 12:00,84,7870,9300,1,wknd,Spring
4/24/2011 12:00,82.5,7680,9300,1,wknd,Spring
4/25/2011 12:00,83,9640,9300,1,wk,Spring
4/26/2011 12:00,85,10100,9300,1,wk,Spring
