allDate,avgTemp,eU,MonMed,classSession,dayType,season
9/5/2015 12:00,90,10340,13504,1,wknd,Fall
9/6/2015 12:00,88,10412,13504,1,wknd,Fall
9/7/2015 12:00,88,11488,13504,1,wk,Fall
9/8/2015 12:00,87.5,13880,13504,1,wk,Fall
9/9/2015 12:00,83.5,13684,13504,1,wk,Fall
9/10/2015 12:00,84,13768,13504,1,wk,Fall
9/11/2015 12:00,84,12772,13504,1,wk,Fall
9/12/2015 12:00,80,10280,13504,1,wknd,Fall
9/13/2015 12:00,77,11088,13504,1,wknd,Fall
9/14/2015 12:00,77,13500,13504,1,wk,Fall
9/15/2015 12:00,84,13680,13504,1,wk,Fall
9/16/2015 12:00,84,13508,13504,1,wk,Fall
9/17/2015 12:00,85.5,13556,13504,1,wk,Fall
9/18/2015 12:00,85.5,12492,13504,1,wk,Fall
9/19/2015 12:00,85,10308,13504,1,wknd,Fall
9/20/2015 12:00,82,11048,13504,1,wknd,Fall
9/21/2015 12:00,84,13440,13504,1,wk,Fall
9/22/2015 12:00,83.5,13592,13504,1,wk,Fall
9/23/2015 12:00,81,13524,13504,1,wk,Fall
9/24/2015 12:00,82,13608,13504,1,wk,Fall
9/25/2015 12:00,84,12512,13504,1,wk,Fall
9/26/2015 12:00,81.5,10288,13504,1,wknd,Fall
9/27/2015 12:00,81,11072,13504,1,wknd,Fall
9/28/2015 12:00,79,13520,13504,1,wk,Fall
9/29/2015 12:00,80.5,13608,13504,1,wk,Fall
9/30/2015 12:00,82.5,13600,13504,1,wk,Fall
10/1/2015 12:00,81.5,13748,13700,1,wk,Fall
10/2/2015 12:00,78,12672,13700,1,wk,Fall
10/3/2015 12:00,71.5,10300,13700,1,wknd,Fall
10/4/2015 12:00,73,11232,13700,1,wknd,Fall
10/5/2015 12:00,76,13788,13700,1,wk,Fall
10/6/2015 12:00,76.5,13696,13700,1,wk,Fall
10/7/2015 12:00,76.5,13908,13700,1,wk,Fall
10/8/2015 12:00,79.5,14040,13700,1,wk,Fall
10/9/2015 12:00,80,12876,13700,1,wk,Fall
10/10/2015 12:00,78.5,10424,13700,1,wknd,Fall
10/11/2015 12:00,79.5,11324,13700,1,wknd,Fall
10/12/2015 12:00,85.5,14088,13700,1,wk,Fall
10/13/2015 12:00,79,13984,13700,1,wk,Fall
10/14/2015 12:00,78,13828,13700,1,wk,Fall
10/15/2015 12:00,79,13968,13700,1,wk,Fall
10/16/2015 12:00,76,12812,13700,1,wk,Fall
10/17/2015 12:00,75,10248,13700,1,wknd,Fall
10/18/2015 12:00,70.5,10996,13700,1,wknd,Fall
10/19/2015 12:00,70,13700,13700,1,wk,Fall
10/20/2015 12:00,72.5,13816,13700,1,wk,Fall
10/21/2015 12:00,79,14140,13700,1,wk,Fall
10/22/2015 12:00,76,14128,13700,1,wk,Fall
10/23/2015 12:00,75.5,13080,13700,1,wk,Fall
10/24/2015 12:00,68,10724,13700,1,wknd,Fall
10/25/2015 12:00,60.5,11352,13700,1,wknd,Fall
10/26/2015 12:00,68.5,13760,13700,1,wk,Fall
10/27/2015 12:00,71,13776,13700,1,wk,Fall
10/28/2015 12:00,70,13832,13700,1,wk,Fall
10/29/2015 12:00,66,13928,13700,1,wk,Fall
10/30/2015 12:00,71,13172,13700,1,wk,Fall
10/31/2015 12:00,71,10736,13700,1,wknd,Fall
11/1/2015 12:00,67,12020,12530,1,wknd,Fall
11/2/2015 12:00,68,14092,12530,1,wk,Fall
11/3/2015 12:00,68.5,14220,12530,1,wk,Fall
11/4/2015 12:00,69.5,14204,12530,1,wk,Fall
11/5/2015 12:00,78.5,14276,12530,1,wk,Fall
11/6/2015 12:00,67.5,12260,12530,1,wk,Fall
11/7/2015 12:00,59.5,10196,12530,1,wknd,Fall
11/8/2015 12:00,62,10980,12530,1,wknd,Fall
11/9/2015 12:00,62.5,13648,12530,1,wk,Fall
11/10/2015 12:00,67,13724,12530,1,wk,Fall
11/11/2015 12:00,77,13940,12530,1,wk,Fall
11/12/2015 12:00,63.5,13616,12530,1,wk,Fall
11/13/2015 12:00,60.5,12460,12530,1,wk,Fall
11/14/2015 12:00,59.5,10488,12530,1,wknd,Fall
11/15/2015 12:00,62,11316,12530,1,wknd,Fall
11/16/2015 12:00,70,13848,12530,1,wk,Fall
11/17/2015 12:00,61,13820,12530,1,wk,Fall
11/18/2015 12:00,57.5,13740,12530,1,wk,Fall
11/19/2015 12:00,62.5,13688,12530,1,wk,Fall
11/20/2015 12:00,64.5,12600,12530,1,wk,Fall
11/21/2015 12:00,53.5,10200,12530,1,wknd,Fall
11/22/2015 12:00,46.5,10996,12530,1,wknd,Fall
11/23/2015 12:00,47.5,13600,12530,1,wk,Fall
11/24/2015 12:00,55.5,12376,12530,1,wk,Fall
11/25/2015 12:00,68,10324,12530,1,wk,Fall
11/26/2015 12:00,71,8060,12530,0,wk,Fall
11/27/2015 12:00,57.5,7968,12530,0,wk,Fall
11/28/2015 12:00,41.5,7816,12530,0,wknd,Fall
11/29/2015 12:00,44.5,8872,12530,0,wknd,Fall
11/30/2015 12:00,50,13704,12530,1,wk,Fall
12/1/2015 12:00,52.5,13604,9072,1,wk,Winter
12/2/2015 12:00,55,13568,9072,1,wk,Winter
12/3/2015 12:00,51.5,13472,9072,1,wk,Winter
12/4/2015 12:00,50,12172,9072,1,wk,Winter
12/5/2015 12:00,51,10016,9072,1,wknd,Winter
12/6/2015 12:00,57,10420,9072,1,wknd,Winter
12/7/2015 12:00,56.5,12404,9072,1,wk,Winter
12/8/2015 12:00,58.5,12768,9072,1,wk,Winter
12/9/2015 12:00,61.5,13028,9072,1,wk,Winter
12/10/2015 12:00,64.5,13188,9072,1,wk,Winter
12/11/2015 12:00,65.5,12356,9072,1,wk,Winter
12/12/2015 12:00,72.5,10448,9072,1,wknd,Winter
12/13/2015 12:00,60,10144,9072,1,wknd,Winter
12/14/2015 12:00,58.5,10848,9072,1,wk,Winter
12/15/2015 12:00,64,10096,9072,1,wk,Winter
12/16/2015 12:00,54.5,9072,9072,0,wk,Winter
12/17/2015 12:00,53.5,8336,9072,0,wk,Winter
12/18/2015 12:00,46,8188,9072,0,wk,Winter
12/19/2015 12:00,51,7840,9072,0,wknd,Winter
12/20/2015 12:00,59,7724,9072,0,wknd,Winter
12/21/2015 12:00,65,8092,9072,0,wk,Winter
12/22/2015 12:00,64,7796,9072,0,wk,Winter
12/23/2015 12:00,67,7340,9072,0,wk,Winter
12/24/2015 12:00,63,7276,9072,0,wk,Winter
12/25/2015 12:00,60.5,7152,9072,0,wk,Winter
12/26/2015 12:00,74,7152,9072,0,wknd,Winter
12/27/2015 12:00,54.5,7092,9072,0,wknd,Winter
12/28/2015 12:00,41,7412,9072,0,wk,Winter
12/29/2015 12:00,43,7420,9072,0,wk,Winter
12/30/2015 12:00,49,7408,9072,0,wk,Winter
12/31/2015 12:00,46,7288,9072,0,wk,Winter
1/1/2016 12:00,46,7276,9408,0,wk,Winter
1/2/2016 12:00,44.5,7288,9408,0,wknd,Winter
1/3/2016 12:00,51.5,3268,9408,0,wknd,Winter
1/4/2016 12:00,47.5,8388,9408,0,wk,Winter
1/5/2016 12:00,46,8528,9408,0,wk,Winter
1/6/2016 12:00,49.5,8712,9408,0,wk,Winter
1/7/2016 12:00,61,8464,9408,0,wk,Winter
1/8/2016 12:00,55,8444,9408,0,wk,Winter
1/9/2016 12:00,48,7488,9408,0,wknd,Winter
1/10/2016 12:00,41.5,7536,9408,0,wknd,Winter
1/11/2016 12:00,45,9408,9408,0,wk,Winter
1/12/2016 12:00,50,9400,9408,0,wk,Winter
1/13/2016 12:00,52,9152,9408,0,wk,Winter
1/14/2016 12:00,58.5,9236,9408,0,wk,Winter
1/15/2016 12:00,59,9556,9408,0,wk,Winter
1/16/2016 12:00,53.5,8784,9408,0,wknd,Winter
1/17/2016 12:00,44.5,9300,9408,0,wknd,Winter
1/18/2016 12:00,47.5,10112,9408,0,wk,Winter
1/19/2016 12:00,56,12656,9408,1,wk,Winter
1/20/2016 12:00,51,12708,9408,1,wk,Winter
1/21/2016 12:00,53.5,12940,9408,1,wk,Winter
1/22/2016 12:00,45.5,11976,9408,1,wk,Winter
1/23/2016 12:00,44,9804,9408,1,wknd,Winter
1/24/2016 12:00,52.5,10612,9408,1,wknd,Winter
1/25/2016 12:00,65.5,13164,9408,1,wk,Winter
1/26/2016 12:00,50.5,13388,9408,1,wk,Winter
1/27/2016 12:00,47.5,13352,9408,1,wk,Winter
1/28/2016 12:00,51.5,13380,9408,1,wk,Winter
1/29/2016 12:00,57,12424,9408,1,wk,Winter
1/30/2016 12:00,61.5,10256,9408,1,wknd,Winter
1/31/2016 12:00,72,10952,9408,1,wknd,Winter
2/1/2016 12:00,65.5,13360,13380,1,wk,Winter
2/2/2016 12:00,61.5,13512,13380,1,wk,Winter
2/3/2016 12:00,48.5,13780,13380,1,wk,Winter
2/4/2016 12:00,46.5,13952,13380,1,wk,Winter
2/5/2016 12:00,47.5,12564,13380,1,wk,Winter
2/6/2016 12:00,50,9996,13380,1,wknd,Winter
2/7/2016 12:00,50,10960,13380,1,wknd,Winter
2/8/2016 12:00,55.5,13380,13380,1,wk,Winter
2/9/2016 12:00,56.5,13672,13380,1,wk,Winter
2/10/2016 12:00,56,13512,13380,1,wk,Winter
2/11/2016 12:00,67.5,13416,13380,1,wk,Winter
2/12/2016 12:00,63,12244,13380,1,wk,Winter
2/13/2016 12:00,63.5,10056,13380,1,wknd,Winter
2/14/2016 12:00,66,10896,13380,1,wknd,Winter
2/15/2016 12:00,62,13268,13380,1,wk,Winter
2/16/2016 12:00,62.5,13480,13380,1,wk,Winter
2/17/2016 12:00,62.5,13616,13380,1,wk,Winter
2/18/2016 12:00,66.5,13612,13380,1,wk,Winter
2/19/2016 12:00,72.5,12284,13380,1,wk,Winter
2/20/2016 12:00,71,10256,13380,1,wknd,Winter
2/21/2016 12:00,68,11104,13380,1,wknd,Winter
2/22/2016 12:00,64.5,13568,13380,1,wk,Winter
2/23/2016 12:00,54,13568,13380,1,wk,Winter
2/24/2016 12:00,53.5,13672,13380,1,wk,Winter
2/25/2016 12:00,53.5,13672,13380,1,wk,Winter
2/26/2016 12:00,52.5,26096,13380,1,wk,Winter
2/27/2016 12:00,57.5,10124,13380,1,wknd,Winter
2/28/2016 12:00,66.5,10976,13380,1,wknd,Winter
2/29/2016 12:00,69.5,13320,13380,1,wk,Winter
3/1/2016 12:00,70,13244,12212,1,wk,Spring
3/2/2016 12:00,63.5,13424,12212,1,wk,Spring
3/3/2016 12:00,72.5,13292,12212,1,wk,Spring
3/4/2016 12:00,60.5,12212,12212,1,wk,Spring
3/5/2016 12:00,68,11356,12212,1,wknd,Spring
3/6/2016 12:00,67.5,10976,12212,1,wknd,Spring
3/7/2016 12:00,70,13440,12212,1,wk,Spring
3/8/2016 12:00,75.5,13496,12212,1,wk,Spring
3/9/2016 12:00,65,13504,12212,1,wk,Spring
3/10/2016 12:00,61,13280,12212,1,wk,Spring
3/11/2016 12:00,65,10520,12212,1,wk,Spring
3/12/2016 12:00,65.5,8264,12212,0,wknd,Spring
3/13/2016 12:00,70.5,7504,12212,0,wknd,Spring
3/14/2016 12:00,73,9132,12212,0,wk,Spring
3/15/2016 12:00,79.5,9292,12212,0,wk,Spring
3/16/2016 12:00,71,9208,12212,0,wk,Spring
3/17/2016 12:00,73,8984,12212,0,wk,Spring
3/18/2016 12:00,67.5,9112,12212,0,wk,Spring
3/19/2016 12:00,54.5,8156,12212,0,wknd,Spring
3/20/2016 12:00,53,9008,12212,0,wknd,Spring
3/21/2016 12:00,51.5,13348,12212,1,wk,Spring
3/22/2016 12:00,61.5,13304,12212,1,wk,Spring
3/23/2016 12:00,73.5,13240,12212,1,wk,Spring
3/24/2016 12:00,59,13016,12212,1,wk,Spring
3/25/2016 12:00,57,10924,12212,1,wk,Spring
3/26/2016 12:00,61,9588,12212,1,wknd,Spring
3/27/2016 12:00,65,10320,12212,1,wknd,Spring
3/28/2016 12:00,61.5,12972,12212,1,wk,Spring
3/29/2016 12:00,63.5,13056,12212,1,wk,Spring
3/30/2016 12:00,72.5,13196,12212,1,wk,Spring
3/31/2016 12:00,76,13124,12212,1,wk,Spring
4/1/2016 12:00,58.5,12000,13092,1,wk,Spring
4/2/2016 12:00,59.5,9940,13092,1,wknd,Spring
4/3/2016 12:00,61.5,10620,13092,1,wknd,Spring
4/4/2016 12:00,68,13084,13092,1,wk,Spring
4/5/2016 12:00,67.5,13200,13092,1,wk,Spring
4/6/2016 12:00,68.5,13168,13092,1,wk,Spring
4/7/2016 12:00,66.5,13352,13092,1,wk,Spring
4/8/2016 12:00,67.5,12080,13092,1,wk,Spring
4/9/2016 12:00,67.5,9708,13092,1,wknd,Spring
4/10/2016 12:00,72,10636,13092,1,wknd,Spring
4/11/2016 12:00,79.5,13192,13092,1,wk,Spring
4/12/2016 12:00,67.5,13216,13092,1,wk,Spring
4/13/2016 12:00,65,13100,13092,1,wk,Spring
4/14/2016 12:00,65.5,13116,13092,1,wk,Spring
4/15/2016 12:00,66.5,11928,13092,1,wk,Spring
4/16/2016 12:00,69.5,9752,13092,1,wknd,Spring
4/17/2016 12:00,71,10620,13092,1,wknd,Spring
4/18/2016 12:00,69,13268,13092,1,wk,Spring
4/19/2016 12:00,71.5,13372,13092,1,wk,Spring
4/20/2016 12:00,70.5,13332,13092,1,wk,Spring
4/21/2016 12:00,71.5,13260,13092,1,wk,Spring
4/22/2016 12:00,72,12148,13092,1,wk,Spring
4/23/2016 12:00,69,9716,13092,1,wknd,Spring
4/24/2016 12:00,71,10476,13092,1,wknd,Spring
4/25/2016 12:00,79,13488,13092,1,wk,Spring
4/26/2016 12:00,79,13412,13092,1,wk,Spring
4/27/2016 12:00,76,13460,13092,1,wk,Spring
4/28/2016 12:00,75,13444,13092,1,wk,Spring
4/29/2016 12:00,79.5,12220,13092,1,wk,Spring
4/30/2016 12:00,76,9932,13092,1,wknd,Spring
5/1/2016 12:00,72,10564,10044,1,wknd,Spring
5/2/2016 12:00,63.5,13164,10044,1,wk,Spring
5/3/2016 12:00,66.5,13192,10044,1,wk,Spring
5/4/2016 12:00,70.5,13188,10044,1,wk,Spring
5/5/2016 12:00,74,13156,10044,1,wk,Spring
5/6/2016 12:00,71,11924,10044,1,wk,Spring
5/7/2016 12:00,72.5,9640,10044,1,wknd,Spring
5/8/2016 12:00,70,10044,10044,1,wknd,Spring
5/9/2016 12:00,77,11960,10044,1,wk,Spring
5/10/2016 12:00,78.5,12508,10044,1,wk,Spring
5/11/2016 12:00,76,13164,10044,1,wk,Spring
5/12/2016 12:00,76,12988,10044,1,wk,Spring
5/13/2016 12:00,79,11724,10044,1,wk,Spring
5/14/2016 12:00,72,10200,10044,1,wknd,Spring
5/15/2016 12:00,67,10216,10044,1,wknd,Spring
5/16/2016 12:00,73.5,11080,10044,1,wk,Spring
5/17/2016 12:00,73.5,10396,10044,1,wk,Spring
5/18/2016 12:00,71,9584,10044,0,wk,Spring
5/19/2016 12:00,68.5,8876,10044,0,wk,Spring
5/20/2016 12:00,72.5,8100,10044,0,wk,Spring
5/21/2016 12:00,76.5,7948,10044,0,wknd,Spring
5/22/2016 12:00,79.5,7812,10044,0,wknd,Spring
5/23/2016 12:00,78,8976,10044,0,wk,Spring
5/24/2016 12:00,80.5,8988,10044,0,wk,Spring
5/25/2016 12:00,81.5,8776,10044,0,wk,Spring
5/26/2016 12:00,79,9052,10044,0,wk,Spring
5/27/2016 12:00,71,8976,10044,0,wk,Spring
5/28/2016 12:00,78,8144,10044,0,wknd,Spring
5/29/2016 12:00,79,7936,10044,0,wknd,Spring
5/30/2016 12:00,77.5,8012,10044,0,wk,Spring
5/31/2016 12:00,74.5,9544,10044,0,wk,Spring
6/1/2016 12:00,77.5,10000,10954,0,wk,Summer
6/2/2016 12:00,76,10592,10954,0,wk,Summer
6/3/2016 12:00,75,10196,10954,0,wk,Summer
6/4/2016 12:00,76.5,8984,10954,0,wknd,Summer
6/5/2016 12:00,78,9188,10954,0,wknd,Summer
6/6/2016 12:00,80,11312,10954,0,wk,Summer
6/7/2016 12:00,80.5,12084,10954,0,wk,Summer
6/8/2016 12:00,81,11656,10954,0,wk,Summer
6/9/2016 12:00,81.5,11064,10954,0,wk,Summer
6/10/2016 12:00,80,10600,10954,0,wk,Summer
6/11/2016 12:00,84.5,9236,10954,0,wknd,Summer
6/12/2016 12:00,85.5,9412,10954,0,wknd,Summer
6/13/2016 12:00,85,11548,10954,0,wk,Summer
6/14/2016 12:00,86,12548,10954,0,wk,Summer
6/15/2016 12:00,87,11888,10954,0,wk,Summer
6/16/2016 12:00,85.5,11068,10954,0,wk,Summer
6/17/2016 12:00,86.5,10560,10954,0,wk,Summer
6/18/2016 12:00,86,9260,10954,0,wknd,Summer
6/19/2016 12:00,85.5,9416,10954,0,wknd,Summer
6/20/2016 12:00,85,11580,10954,0,wk,Summer
6/21/2016 12:00,85.5,12472,10954,0,wk,Summer
6/22/2016 12:00,86,11636,10954,0,wk,Summer
6/23/2016 12:00,85,11196,10954,0,wk,Summer
6/24/2016 12:00,84,10844,10954,0,wk,Summer
6/25/2016 12:00,82.5,9392,10954,0,wknd,Summer
6/26/2016 12:00,85.5,9172,10954,0,wknd,Summer
6/27/2016 12:00,85.5,11212,10954,0,wk,Summer
6/28/2016 12:00,86.5,12004,10954,0,wk,Summer
6/29/2016 12:00,83.5,11364,10954,0,wk,Summer
6/30/2016 12:00,85,10456,10954,0,wk,Summer
7/1/2016 12:00,85,9932,10704,0,wk,Summer
7/2/2016 12:00,87,8092,10704,0,wknd,Summer
7/3/2016 12:00,88,7744,10704,0,wknd,Summer
7/4/2016 12:00,89.5,7872,10704,0,wk,Summer
7/5/2016 12:00,89,10360,10704,0,wk,Summer
7/6/2016 12:00,89.5,11456,10704,0,wk,Summer
7/7/2016 12:00,89,11952,10704,0,wk,Summer
7/8/2016 12:00,89.5,10948,10704,0,wk,Summer
7/9/2016 12:00,88.5,9284,10704,0,wknd,Summer
7/10/2016 12:00,87,9420,10704,0,wknd,Summer
7/11/2016 12:00,89.5,11208,10704,0,wk,Summer
7/12/2016 12:00,88.5,11892,10704,0,wk,Summer
7/13/2016 12:00,90.5,11640,10704,0,wk,Summer
7/14/2016 12:00,89,11088,10704,0,wk,Summer
7/15/2016 12:00,89.5,10732,10704,0,wk,Summer
7/16/2016 12:00,88,9616,10704,0,wknd,Summer
7/17/2016 12:00,87.5,9224,10704,0,wknd,Summer
7/18/2016 12:00,88.5,10852,10704,0,wk,Summer
7/19/2016 12:00,88.5,11016,10704,0,wk,Summer
7/20/2016 12:00,89,10832,10704,0,wk,Summer
7/21/2016 12:00,88.5,10648,10704,0,wk,Summer
7/22/2016 12:00,89,10472,10704,0,wk,Summer
7/23/2016 12:00,89.5,9212,10704,0,wknd,Summer
7/24/2016 12:00,89.5,9416,10704,0,wknd,Summer
7/25/2016 12:00,89,11176,10704,0,wk,Summer
7/26/2016 12:00,84,11080,10704,0,wk,Summer
7/27/2016 12:00,83,10932,10704,0,wk,Summer
7/28/2016 12:00,86,10816,10704,0,wk,Summer
7/29/2016 12:00,85,10704,10704,0,wk,Summer
7/30/2016 12:00,86.5,9448,10704,0,wknd,Summer
7/31/2016 12:00,88,9220,10704,0,wknd,Summer
8/1/2016 12:00,87,10724,10620,0,wk,Summer
8/2/2016 12:00,86.5,10768,10620,0,wk,Summer
8/3/2016 12:00,87.5,10796,10620,0,wk,Summer
8/4/2016 12:00,87.5,10780,10620,0,wk,Summer
8/5/2016 12:00,88.5,10452,10620,0,wk,Summer
8/6/2016 12:00,88.5,9196,10620,0,wknd,Summer
8/7/2016 12:00,88.5,9152,10620,0,wknd,Summer
8/8/2016 12:00,89,10604,10620,0,wk,Summer
8/9/2016 12:00,90.5,10632,10620,0,wk,Summer
8/10/2016 12:00,91.5,10672,10620,0,wk,Summer
8/11/2016 12:00,90,10656,10620,0,wk,Summer
8/12/2016 12:00,92,10592,10620,0,wk,Summer
8/13/2016 12:00,86.5,8876,10620,0,wknd,Summer
8/14/2016 12:00,77.5,8700,10620,0,wknd,Summer
8/15/2016 12:00,73.5,9784,10620,0,wk,Summer
8/16/2016 12:00,77,10284,10620,0,wk,Summer
8/17/2016 12:00,79.5,10176,10620,0,wk,Summer
8/18/2016 12:00,81,10220,10620,0,wk,Summer
8/19/2016 12:00,84,10620,10620,0,wk,Summer
8/20/2016 12:00,78,9816,10620,0,wknd,Summer
8/21/2016 12:00,77.5,10184,10620,0,wknd,Summer
8/22/2016 12:00,83,12420,10620,0,wk,Summer
8/23/2016 12:00,85.5,12768,10620,0,wk,Summer
8/24/2016 12:00,84.5,13328,10620,1,wk,Summer
8/25/2016 12:00,84,13464,10620,1,wk,Summer
8/26/2016 12:00,84,12376,10620,1,wk,Summer
8/27/2016 12:00,82,9920,10620,1,wknd,Summer
8/28/2016 12:00,82.5,10552,10620,1,wknd,Summer
8/29/2016 12:00,82,12980,10620,1,wk,Summer
8/30/2016 12:00,82.5,13188,10620,1,wk,Summer
8/31/2016 12:00,84,13124,10620,1,wk,Summer
9/1/2016 12:00,85.5,13304,12898,1,wk,Fall
9/2/2016 12:00,83.5,12072,12898,1,wk,Fall
9/3/2016 12:00,82.5,9708,12898,1,wknd,Fall
9/4/2016 12:00,84,9992,12898,1,wknd,Fall
9/5/2016 12:00,83.5,11040,12898,1,wk,Fall
9/6/2016 12:00,86,13532,12898,1,wk,Fall
9/7/2016 12:00,87,13444,12898,1,wk,Fall
9/8/2016 12:00,86,13332,12898,1,wk,Fall
9/9/2016 12:00,86,12408,12898,1,wk,Fall
9/10/2016 12:00,82,9808,12898,1,wknd,Fall
9/11/2016 12:00,81,10764,12898,1,wknd,Fall
9/12/2016 12:00,81.5,13112,12898,1,wk,Fall
9/13/2016 12:00,84,13344,12898,1,wk,Fall
9/14/2016 12:00,84,13420,12898,1,wk,Fall
9/15/2016 12:00,83,13480,12898,1,wk,Fall
9/16/2016 12:00,85,12404,12898,1,wk,Fall
9/17/2016 12:00,85,10024,12898,1,wknd,Fall
9/18/2016 12:00,86.5,10840,12898,1,wknd,Fall
9/19/2016 12:00,87.5,13316,12898,1,wk,Fall
9/20/2016 12:00,87,13408,12898,1,wk,Fall
9/21/2016 12:00,85.5,13264,12898,1,wk,Fall
9/22/2016 12:00,82,13468,12898,1,wk,Fall
9/23/2016 12:00,84.5,12236,12898,1,wk,Fall
9/24/2016 12:00,87,9860,12898,1,wknd,Fall
9/25/2016 12:00,79,10600,12898,1,wknd,Fall
9/26/2016 12:00,70,12796,12898,1,wk,Fall
9/27/2016 12:00,73.5,13000,12898,1,wk,Fall
9/28/2016 12:00,77,13000,12898,1,wk,Fall
9/29/2016 12:00,74.5,13040,12898,1,wk,Fall
9/30/2016 12:00,71.5,11884,12898,1,wk,Fall
10/1/2016 12:00,69.5,9388,13020,1,wknd,Fall
10/2/2016 12:00,71.5,10404,13020,1,wknd,Fall
10/3/2016 12:00,74.5,12912,13020,1,wk,Fall
10/4/2016 12:00,80.5,13096,13020,1,wk,Fall
10/5/2016 12:00,83.5,13336,13020,1,wk,Fall
10/6/2016 12:00,84,13380,13020,1,wk,Fall
10/7/2016 12:00,76,12040,13020,1,wk,Fall
10/8/2016 12:00,73.5,9364,13020,1,wknd,Fall
10/9/2016 12:00,71,10380,13020,1,wknd,Fall
10/10/2016 12:00,68,12956,13020,1,wk,Fall
10/11/2016 12:00,70.5,13008,13020,1,wk,Fall
10/12/2016 12:00,76,13108,13020,1,wk,Fall
10/13/2016 12:00,78.5,13368,13020,1,wk,Fall
10/14/2016 12:00,77,13368,13020,1,wk,Fall
10/15/2016 12:00,81,13368,13020,1,wknd,Fall
10/16/2016 12:00,84.5,13368,13020,1,wknd,Fall
10/17/2016 12:00,84,13368,13020,1,wk,Fall
10/18/2016 12:00,84,13428,13020,1,wk,Fall
10/19/2016 12:00,83.5,13288,13020,1,wk,Fall
10/20/2016 12:00,74,13080,13020,1,wk,Fall
10/21/2016 12:00,65,12124,13020,1,wk,Fall
10/22/2016 12:00,63.5,9856,13020,1,wknd,Fall
10/23/2016 12:00,69.5,10580,13020,1,wknd,Fall
10/24/2016 12:00,76.5,13060,13020,1,wk,Fall
10/25/2016 12:00,76.5,13052,13020,1,wk,Fall
10/26/2016 12:00,75.5,13136,13020,1,wk,Fall
10/27/2016 12:00,76,13020,13020,1,wk,Fall
10/28/2016 12:00,73.5,12088,13020,1,wk,Fall
10/29/2016 12:00,75,9812,13020,1,wknd,Fall
10/30/2016 12:00,76,10496,13020,1,wknd,Fall
10/31/2016 12:00,73,12844,13020,1,wk,Fall
11/1/2016 12:00,81,12972,12450,1,wk,Fall
11/2/2016 12:00,80.5,12992,12450,1,wk,Fall
11/3/2016 12:00,74,13144,12450,1,wk,Fall
11/4/2016 12:00,70.5,11980,12450,1,wk,Fall
11/5/2016 12:00,67.5,9732,12450,1,wknd,Fall
11/6/2016 12:00,67.5,10808,12450,1,wknd,Fall
11/7/2016 12:00,66,13064,12450,1,wk,Fall
11/8/2016 12:00,65.5,13096,12450,1,wk,Fall
11/9/2016 12:00,62.5,12824,12450,1,wk,Fall
11/10/2016 12:00,63.5,12888,12450,1,wk,Fall
11/11/2016 12:00,64.5,11892,12450,1,wk,Fall
11/12/2016 12:00,67,9596,12450,1,wknd,Fall
11/13/2016 12:00,65,10408,12450,1,wknd,Fall
11/14/2016 12:00,69,13008,12450,1,wk,Fall
11/15/2016 12:00,72.5,12992,12450,1,wk,Fall
11/16/2016 12:00,70.5,13060,12450,1,wk,Fall
11/17/2016 12:00,70,13296,12450,1,wk,Fall
11/18/2016 12:00,65.5,12076,12450,1,wk,Fall
11/19/2016 12:00,52,10184,12450,1,wknd,Fall
11/20/2016 12:00,51,10892,12450,1,wknd,Fall
11/21/2016 12:00,60.5,12956,12450,1,wk,Fall
11/22/2016 12:00,69,12036,12450,1,wk,Fall
11/23/2016 12:00,62,9896,12450,0,wk,Fall
11/24/2016 12:00,61,7860,12450,0,wk,Fall
11/25/2016 12:00,60.5,7968,12450,0,wk,Fall
11/26/2016 12:00,61.5,7808,12450,0,wknd,Fall
11/27/2016 12:00,66,8648,12450,0,wknd,Fall
11/28/2016 12:00,65,13000,12450,1,wk,Fall
11/29/2016 12:00,64,13200,12450,1,wk,Fall
11/30/2016 12:00,54.5,13336,12450,1,wk,Fall
12/1/2016 12:00,53,13304,8520,1,wk,Winter
12/2/2016 12:00,57.5,12452,8520,1,wk,Winter
12/3/2016 12:00,50.5,10224,8520,1,wknd,Winter
12/4/2016 12:00,51,10908,8520,1,wknd,Winter
12/5/2016 12:00,49.5,12980,8520,1,wk,Winter
12/6/2016 12:00,50.5,12776,8520,1,wk,Winter
12/7/2016 12:00,47.5,12956,8520,1,wk,Winter
12/8/2016 12:00,44,13128,8520,1,wk,Winter
12/9/2016 12:00,39.5,12204,8520,1,wk,Winter
12/10/2016 12:00,43.5,10504,8520,1,wknd,Winter
12/11/2016 12:00,58.5,10500,8520,1,wknd,Winter
12/12/2016 12:00,56.5,11552,8520,1,wk,Winter
12/13/2016 12:00,63.5,11028,8520,1,wk,Winter
12/14/2016 12:00,50,10592,8520,1,wk,Winter
12/15/2016 12:00,49.5,9020,8520,0,wk,Winter
12/16/2016 12:00,59,8168,8520,0,wk,Winter
12/17/2016 12:00,55,7732,8520,0,wknd,Winter
12/18/2016 12:00,31.5,7808,8520,0,wknd,Winter
12/19/2016 12:00,34,8308,8520,0,wk,Winter
12/20/2016 12:00,47,8520,8520,0,wk,Winter
12/21/2016 12:00,57,8456,8520,0,wk,Winter
12/22/2016 12:00,59,8312,8520,0,wk,Winter
12/23/2016 12:00,60,7756,8520,0,wk,Winter
