DateTime,Water ( Gallons )
9/21/2015 0:00,800
9/22/2015 0:00,10900
9/23/2015 0:00,13100
9/24/2015 0:00,11300
9/25/2015 0:00,14000
9/26/2015 0:00,10100
9/27/2015 0:00,1200
9/28/2015 0:00,900
9/29/2015 0:00,11100
9/30/2015 0:00,11800
10/1/2015 0:00,11100
10/2/2015 0:00,13500
10/3/2015 0:00,7700
10/4/2015 0:00,1500
10/5/2015 0:00,800
10/6/2015 0:00,11000
10/7/2015 0:00,10000
10/8/2015 0:00,11200
10/9/2015 0:00,12200
10/10/2015 0:00,8800
10/11/2015 0:00,800
10/12/2015 0:00,800
10/13/2015 0:00,10300
10/14/2015 0:00,12300
10/15/2015 0:00,10800
10/16/2015 0:00,13200
10/17/2015 0:00,9200
10/18/2015 0:00,2300
10/19/2015 0:00,1400
10/20/2015 0:00,11200
10/21/2015 0:00,11000
10/22/2015 0:00,6400
10/23/2015 0:00,6600
10/24/2015 0:00,6000
10/25/2015 0:00,700
10/26/2015 0:00,800
10/27/2015 0:00,7000
10/28/2015 0:00,7000
10/29/2015 0:00,6700
10/30/2015 0:00,6900
10/31/2015 0:00,4000
11/1/2015 0:00,1600
11/2/2015 0:00,700
11/3/2015 0:00,6700
11/4/2015 0:00,7200
11/5/2015 0:00,6500
11/6/2015 0:00,6900
11/7/2015 0:00,5600
11/8/2015 0:00,2000
11/9/2015 0:00,900
11/10/2015 0:00,6500
11/11/2015 0:00,7100
11/12/2015 0:00,6600
11/13/2015 0:00,6400
11/14/2015 0:00,4900
11/15/2015 0:00,1100
11/16/2015 0:00,1300
11/17/2015 0:00,6000
11/18/2015 0:00,6400
11/19/2015 0:00,6500
11/20/2015 0:00,6100
11/21/2015 0:00,5100
11/22/2015 0:00,1400
11/23/2015 0:00,1100
11/24/2015 0:00,5800
11/25/2015 0:00,5000
11/26/2015 0:00,2000
11/27/2015 0:00,600
11/28/2015 0:00,400
11/29/2015 0:00,600
11/30/2015 0:00,800
12/1/2015 0:00,5800
12/2/2015 0:00,6900
12/3/2015 0:00,6700
12/4/2015 0:00,6600
12/5/2015 0:00,5000
12/6/2015 0:00,1700
12/7/2015 0:00,900
12/8/2015 0:00,4500
12/9/2015 0:00,3900
12/10/2015 0:00,4300
12/11/2015 0:00,4200
12/12/2015 0:00,3300
12/13/2015 0:00,1500
12/14/2015 0:00,800
12/15/2015 0:00,2800
12/16/2015 0:00,2700
12/17/2015 0:00,2700
12/18/2015 0:00,2300
12/19/2015 0:00,1700
12/20/2015 0:00,700
12/21/2015 0:00,400
12/22/2015 0:00,1400
12/23/2015 0:00,1200
12/24/2015 0:00,600
12/25/2015 0:00,400
12/26/2015 0:00,500
12/27/2015 0:00,500
12/28/2015 0:00,400
12/29/2015 0:00,600
12/30/2015 0:00,500
12/31/2015 0:00,600
1/1/2016 0:00,500
1/2/2016 0:00,500
1/3/2016 0:00,400
1/4/2016 0:00,500
1/5/2016 0:00,1500
1/6/2016 0:00,1800
1/7/2016 0:00,1800
1/8/2016 0:00,1900
1/9/2016 0:00,2000
1/10/2016 0:00,500
1/11/2016 0:00,500
1/12/2016 0:00,2800
1/13/2016 0:00,2700
1/14/2016 0:00,2300
1/15/2016 0:00,2500
1/16/2016 0:00,2600
1/17/2016 0:00,700
1/18/2016 0:00,600
1/19/2016 0:00,800
1/20/2016 0:00,6500
1/21/2016 0:00,5900
1/22/2016 0:00,6500
1/23/2016 0:00,4700
1/24/2016 0:00,900
1/25/2016 0:00,900
1/26/2016 0:00,6400
1/27/2016 0:00,7100
1/28/2016 0:00,6400
1/29/2016 0:00,7400
1/30/2016 0:00,5400
1/31/2016 0:00,1400
2/1/2016 0:00,1000
2/2/2016 0:00,7500
2/3/2016 0:00,8600
2/4/2016 0:00,6100
2/5/2016 0:00,11300
2/6/2016 0:00,8000
2/7/2016 0:00,1500
2/8/2016 0:00,1000
2/9/2016 0:00,11300
2/10/2016 0:00,11600
2/11/2016 0:00,12100
2/12/2016 0:00,14400
2/13/2016 0:00,12100
2/14/2016 0:00,1200
2/15/2016 0:00,1300
2/16/2016 0:00,9900
2/17/2016 0:00,10000
2/18/2016 0:00,9700
2/19/2016 0:00,11400
2/20/2016 0:00,5700
2/21/2016 0:00,1500
2/22/2016 0:00,1400
2/23/2016 0:00,6700
2/24/2016 0:00,7100
2/25/2016 0:00,6700
2/26/2016 0:00,6700
2/27/2016 0:00,12800
2/28/2016 0:00,2400
2/29/2016 0:00,1800
3/1/2016 0:00,6800
3/2/2016 0:00,8700
3/3/2016 0:00,10500
3/4/2016 0:00,11300
3/5/2016 0:00,7600
3/6/2016 0:00,2800
3/7/2016 0:00,1500
3/8/2016 0:00,6800
3/9/2016 0:00,7100
